Id,Price
7268,448102.56
1477,385619.34
9887,174324.08
9436,188967.6
3179,225777.77
1350,482696.25
10643,186093.31
5793,272641.06
11494,431045.44
4206,190223.55
12419,245716.02
8530,243509.55
5985,199336.78
8908,205376.02
256,127943.2
7234,185869.9
5648,204850.89
3014,215252.56
2184,191232.3
9189,246581.22
14884,202712.22
10333,160882.16
15896,133283.22
13269,152047.45
8603,251366.39
15087,172897.08
4344,201830.02
7981,73929.59
10908,234456.34
6190,166183.98
11742,187383.28
9224,145172.86
14667,200092.08
458,202938.02
2464,356337.56
12320,229512.06
278,179805.52
2912,236786.06
6698,198956.34
4510,122274.516
4183,180302.12
5551,235745.81
12187,173407.56
7948,225994.66
10808,187053.3
12432,180157.45
5356,179715.83
8984,541749.8
9203,187110.78
15412,87506.35
12041,128932.74
7644,284542.2
7071,221387.8
10685,172565.45
6763,211695.2
940,140354.39
14959,205841.55
1338,158050.02
5351,131305.48
6524,187232.6
12516,158836.12
3288,256351.67
3146,244126.94
3954,180086.77
11955,178483.69
1211,232937.69
15668,192395.53
1320,83578.37
9108,169654.42
16482,183613.75
5017,149150.2
8290,198107.36
4304,412018.1
1930,193087.89
12530,170891.89
11295,380200.3
3002,152290.77
15483,145114.73
11525,188794.0
13978,131842.8
4885,161051.23
8325,169018.81
3630,128083.96
9165,163188.48
13945,233011.19
10663,194058.77
14803,182785.58
7621,179406.38
8205,235388.03
10387,202917.97
5457,147319.11
10234,360467.97
6251,174833.0
701,257780.02
7930,171524.4
15028,144975.69
12172,76329.53
5805,192794.33
7411,305220.4
14806,259087.67
7890,166210.45
10440,150120.4
14926,173947.66
5381,156734.34
3800,432858.28
10511,248240.81
9324,211571.58
3313,212825.55
7351,152497.06
8459,186555.81
9957,124606.84
12024,196637.31
4380,252910.89
5042,164050.45
13289,144594.4
13407,377906.06
13258,168416.89
15993,293057.22
12525,179272.27
4062,263924.62
12065,143543.23
8227,176654.78
11333,164142.23
2867,139131.52
3319,248937.67
3523,310538.56
7055,204945.8
14930,176909.02
3444,128834.03
2940,330545.7
6935,356205.06
16116,403550.72
13370,236098.56
6103,219407.86
7446,174021.89
1859,184994.64
4079,184311.39
3228,164500.92
9665,158337.56
15957,433051.2
11533,155568.02
2314,123217.875
4096,203050.56
13437,184543.69
5980,218006.22
2008,191410.0
6754,181234.1
4129,160742.95
14557,288734.56
7096,355808.6
14297,256266.88
3967,243157.23
16485,117582.57
13075,320455.75
14289,190114.33
10988,163093.0
3230,143099.31
13250,178573.22
2559,212850.0
7739,339583.88
7213,171252.83
6639,255240.81
3164,290495.0
15207,169801.19
5113,188672.55
3929,149812.53
14493,238720.64
11110,181953.58
2033,206532.55
16057,205577.47
16709,210972.08
14313,149797.9
1028,306617.66
7187,91615.22
3738,288573.6
9869,292752.1
12644,192111.05
3686,120295.05
9196,278237.53
12326,204986.77
4936,179578.53
13314,172693.25
9857,327952.44
519,198159.64
8410,169213.03
1720,173824.73
10341,228574.44
14415,187688.47
10613,300571.38
8027,215825.5
15539,272930.66
7431,276682.6
1370,149524.1
12708,147321.73
2250,224220.08
14758,139507.9
8525,364728.6
1538,281673.2
1142,161925.86
1152,259772.66
9802,186736.48
3331,314639.4
15203,181796.58
4247,177723.17
1976,412017.3
2346,189317.33
10078,247062.38
1938,209110.88
7819,186463.56
2168,248766.61
15634,216683.14
8465,214878.48
9313,159583.36
6539,136908.81
6325,109667.85
13442,292193.56
9967,182836.77
7893,226842.3
2861,203450.33
11031,289689.0
15073,131987.38
13837,166259.14
2524,244903.89
8617,190856.25
13513,184454.72
3081,330691.78
10675,344076.53
1907,80645.26
4872,263647.47
16274,414197.4
11837,228687.23
16577,224446.22
5231,285782.0
11315,218093.23
273,202617.9
8363,252992.12
4255,211029.56
16330,227684.0
11528,183772.16
14799,297400.78
1611,254806.73
9234,174537.5
1633,109872.64
6791,218614.27
11567,428354.47
3070,234999.97
12094,225861.69
14335,264977.6
137,162487.31
7182,166152.53
11718,176277.81
5194,105350.06
97,316304.62
5118,430537.34
13920,316178.3
9952,192818.39
15337,212863.25
10243,219508.11
4048,445678.44
171,158426.48
11378,165919.92
14190,174605.22
15265,141488.69
2740,129604.625
5573,273620.56
4481,205808.73
2631,150374.67
4984,241367.7
16466,170986.36
16716,123894.02
15325,185859.2
10115,173492.17
117,549017.6
5476,102816.8
11757,180198.12
12359,127345.37
15546,183284.67
8133,164950.38
9018,318797.62
2075,166771.02
11170,299561.4
15733,204447.6
9280,154341.05
10734,324144.88
14071,163639.58
7373,236415.27
14736,169490.4
3458,113005.11
6183,161433.92
7825,217354.23
16775,165935.2
5717,174015.58
12397,146428.67
8189,489546.28
4423,212872.8
3994,128329.3
10342,193146.48
10051,182869.78
9453,142560.12
12593,494387.12
1274,92161.05
6933,343974.38
1761,148351.47
7157,385365.88
15169,150936.33
6792,318457.3
13830,181573.52
7240,197114.88
3051,243901.3
6550,122102.65
4603,202531.95
5729,169451.47
13473,321448.12
15104,130960.46
6599,435326.34
2216,276379.56
8721,300610.03
3645,195531.83
8664,208851.7
11001,194180.7
753,161809.16
8129,222776.23
15235,180618.19
3359,222360.66
10424,214482.36
10226,217803.27
9252,200909.86
3008,258127.34
5849,171814.39
8494,169298.42
6764,292048.88
12445,307060.97
11716,189371.9
4508,118360.43
5669,199901.03
11427,107000.1
11065,196531.02
8910,213031.27
16401,218170.17
11913,161499.34
6221,190581.33
10839,185200.25
2809,207351.89
13311,152673.08
6866,201160.95
6019,173611.95
3024,162728.84
1391,254195.36
15904,201097.17
15858,287275.75
9911,257272.22
16579,183138.4
4394,242366.7
1468,450302.06
12965,153767.23
2249,190169.39
14384,155266.86
13040,119641.01
8872,141806.28
12864,245673.97
15712,163198.53
14049,193929.64
1840,111712.24
12019,167796.61
8948,162556.42
15154,199542.94
6943,144897.03
12564,389468.94
12766,158275.53
7255,224802.23
7962,152715.58
709,134305.0
4634,150009.5
889,212050.7
4774,130721.79
13890,165722.95
15431,146103.03
8726,358241.0
10373,143249.89
6413,193342.39
9761,143836.83
15864,159490.64
6147,147167.39
3384,185317.92
320,295855.56
8006,178911.73
14395,172041.78
14976,98323.72
12185,214313.45
4779,131002.305
8551,162520.33
9025,275012.06
10616,219725.78
7475,116992.65
6341,322036.0
14163,144174.86
2211,178906.9
10532,270926.56
14338,143789.12
831,184262.06
3382,156909.14
9209,333816.06
7188,242154.97
7197,212336.97
11270,161392.78
15918,94082.5
6937,474130.6
6178,184034.17
10668,111600.53
1413,283530.38
6884,350349.06
8266,206424.94
14019,207328.89
16764,146602.38
15306,167095.48
3740,196930.44
5298,180541.89
8319,186686.0
4229,177017.08
13429,197523.78
1753,478478.16
860,266419.1
14219,146357.27
12113,202576.75
11309,121548.984
9930,201051.3
10570,197141.84
2839,148153.5
6699,130583.49
16647,125909.72
5325,246246.06
13733,159128.7
7818,335038.6
12505,205057.92
9489,190998.64
10106,185540.17
7864,211699.9
5134,282766.94
11859,148122.73
7440,340801.6
1525,300741.47
7339,185280.36
8,352301.22
3248,125370.52
8995,240261.78
15178,63872.562
8594,165080.0
15770,240967.22
15859,355956.47
1735,309373.6
11410,498768.88
16397,161351.88
3572,147991.84
5501,110815.03
969,185354.53
6977,400656.66
1233,189815.44
4258,168273.62
90,466244.25
16650,177715.44
197,105933.85
12514,233968.5
4367,178421.48
3199,187070.52
5600,204942.77
11641,181151.75
14609,118140.76
12775,147997.73
14240,168705.72
7933,179288.0
6945,293285.1
14006,199119.9
6320,233150.17
12061,183416.17
16369,215186.61
16354,392759.12
3970,310346.28
1048,200352.56
3639,215978.31
14448,228494.64
2812,463835.3
3932,154135.84
14875,302410.3
8883,114806.95
7622,260673.33
7252,128652.76
9751,171395.61
2378,198611.17
6816,215971.45
15358,187649.3
7843,166106.83
10448,366720.2
7840,294767.8
8880,224705.5
12551,318392.88
15470,193275.12
16207,200093.25
12123,123642.484
15247,408806.44
7481,216207.61
16171,368747.03
7461,281758.7
902,209921.38
13094,161942.94
11584,231708.94
4462,190200.7
15576,143458.39
16606,250380.81
5427,305833.7
7725,158832.83
5409,156470.34
12579,128567.93
12013,264456.0
11321,187065.45
9932,141330.97
591,153671.22
10357,202133.52
3336,226108.58
13,206384.0
4809,218066.67
7555,181758.73
15172,342673.66
6989,147712.61
4707,183234.33
2046,255303.16
6495,79804.48
3873,186607.31
7061,202263.12
12112,216193.19
8917,253667.83
7735,150300.28
16442,218847.81
4244,170108.69
3747,205371.94
11086,186769.53
10080,200863.19
15057,296077.88
1331,175743.4
8891,153919.23
13411,227872.92
16730,226100.14
2267,194686.75
3022,192486.84
11190,218748.22
11857,183642.08
9318,177819.73
16512,180390.38
2053,208524.23
13707,131352.33
12143,160724.19
14080,163188.31
6130,184440.06
7936,81959.49
10101,172252.7
5663,186850.97
14811,129534.72
1366,193133.72
908,197115.11
2953,124707.734
14629,148358.77
15096,374228.06
2115,188735.16
11770,156868.98
12701,188543.42
14584,134260.66
1893,414032.62
9501,450743.53
2138,128893.54
9346,195144.92
15960,402456.28
8230,167194.22
13843,210326.55
13810,244930.08
15650,178502.72
9974,139084.66
12200,202783.66
538,225106.95
5334,199818.78
14823,122201.14
4817,169006.44
9041,198612.08
4359,264248.94
4852,223951.48
10141,137646.31
1503,212376.1
16256,406284.2
683,107688.516
14382,172761.36
7248,225852.6
1200,175998.27
3563,187041.17
3681,393970.03
3053,266348.9
4099,213763.06
807,126670.14
4658,329679.25
3535,170126.33
12548,149034.88
10488,200546.42
5851,169269.31
13736,173094.34
875,165473.86
14449,176347.44
3958,355159.7
10727,186511.31
11296,138297.47
13646,261700.05
9599,228707.75
7135,319864.94
5943,357201.16
2695,274872.47
6766,223124.8
5630,180094.1
13586,191718.36
3507,436616.28
10014,142895.73
459,284970.88
3582,223017.06
8560,269573.72
3372,184281.97
13109,236390.28
8160,201974.03
10706,235745.11
9104,307545.66
2870,204252.69
13712,177286.06
13924,125451.51
798,228578.8
9750,448939.94
16248,387087.78
3170,179416.45
12700,251305.61
10601,137153.44
514,222128.11
4010,327921.66
8124,156344.64
10800,170872.27
13628,192238.61
11637,140873.75
781,182241.47
16156,182978.67
12618,244137.22
9766,174385.06
15987,259195.67
11051,352222.88
7673,208812.06
1245,392908.97
2443,160868.56
7413,102466.75
310,148258.64
10921,230565.03
8709,91841.1
12404,320302.8
14986,212219.55
10714,328761.06
14286,219125.03
13828,336487.56
8926,397262.66
12233,180503.11
3913,200231.02
5221,222466.61
14965,89500.555
862,202788.11
13907,139176.72
5418,185332.84
2045,183789.72
13321,185827.28
2762,221142.0
13888,198375.19
14962,133475.84
13305,370618.8
8487,275558.28
7146,158459.11
1134,175294.53
15092,333633.16
13760,234059.94
11958,454687.44
3177,183922.4
11350,217744.2
1524,120544.78
5527,275412.44
2872,199862.8
8602,360298.66
3067,349553.22
10435,210278.16
11222,212402.5
8700,150225.2
10961,209119.17
14305,201444.9
8362,314423.16
4979,153638.19
7180,290301.44
5763,105960.75
2192,231053.05
13581,185390.47
10720,167073.92
1358,241714.98
13366,339584.12
13539,392861.6
12849,182999.19
6794,176063.02
525,426650.28
12223,310183.16
16271,139143.94
5818,127221.68
16588,272277.06
8981,128677.24
16476,136890.45
14663,188929.94
3,146406.4
6615,136080.5
12215,280832.56
304,253155.75
13634,279497.62
9208,176414.8
2175,167309.39
250,190625.78
6045,185426.42
10516,158127.58
1852,504392.97
1573,217809.69
15079,173313.12
5500,174102.39
15775,150841.3
3198,164544.88
6718,197930.52
4149,183282.89
9627,237433.5
7595,312918.06
4538,185022.4
3555,194433.88
10483,404832.72
8834,163033.8
16412,179778.19
6449,164721.06
2767,193149.44
11498,175024.02
16472,143239.25
178,282092.03
10948,180321.55
13313,299546.6
8065,144800.66
102,160869.25
14428,138695.39
11973,112523.86
6663,203674.75
15989,138626.75
10955,454112.2
11772,150322.17
11364,226817.39
7082,175219.08
7749,590618.4
6428,122941.91
6869,97092.81
295,172630.06
12266,256923.58
11129,190374.98
826,381762.94
3262,220190.06
15641,290185.66
1662,463076.0
10926,216046.66
10232,245611.3
6376,180709.11
7817,175339.9
354,199861.78
10076,186714.95
11379,321046.53
10184,140653.39
4696,389440.94
13562,525474.0
5436,190209.95
13196,111208.195
14939,325831.7
14004,198532.89
5916,194750.6
7229,185919.86
9143,157591.69
3440,199219.06
319,169921.02
11683,236229.23
12647,231363.62
12788,151854.1
13662,258125.58
423,268297.16
5222,184533.9
9242,198240.78
2641,176880.52
4855,165212.47
5360,208704.78
9799,169897.94
5526,257543.6
10309,154518.06
2144,369296.9
7191,196881.97
6732,161061.22
14789,154907.14
13525,154715.06
4066,311762.2
16422,207956.53
14890,192337.06
2922,214190.11
3601,125593.49
13416,120412.53
14363,187535.16
9496,268941.06
7115,285855.53
8615,160636.61
5218,75811.9
9493,207415.06
10623,177268.06
2272,138665.33
3352,307470.9
84,181146.55
8086,132196.9
2595,222236.64
3531,148604.03
7460,341951.66
9214,264357.28
2790,220872.81
10548,249977.58
9218,179167.02
7435,184986.58
15780,187756.03
7640,217373.86
6223,185159.05
3425,111970.12
10582,153056.36
702,243853.56
2111,182795.3
11730,189907.48
9865,263867.53
16478,324290.75
1885,225043.2
3956,419658.25
16735,119681.85
15264,219211.95
15971,175308.5
5584,187621.14
15242,188372.66
14358,184549.02
11300,223616.73
5446,176843.03
3934,175299.58
6610,176984.25
10164,303540.44
4646,196514.78
13304,196668.4
1985,205832.48
4746,140529.84
7963,214199.5
14083,293604.72
13140,310475.4
15023,277955.9
13093,225038.69
7160,178747.61
7407,198458.33
16056,177254.86
751,501584.44
6179,62831.934
9137,342149.6
10992,269056.4
5744,539198.2
10884,174169.31
12858,282201.8
13005,299756.84
16714,183382.33
1419,246098.4
6064,205063.56
3771,209804.16
5945,477983.62
8453,73936.17
3806,163404.34
16748,255833.33
11380,231198.5
3107,189664.9
12003,204426.52
14567,222703.23
1079,194790.97
11705,133827.83
7814,201602.3
10174,171626.89
5514,233979.6
5265,234489.08
10520,389531.22
13195,218016.38
14601,434867.12
6012,203851.89
13079,162572.36
9009,133543.42
3122,183833.14
5470,248899.55
4840,167803.1
6270,271731.78
9158,95407.13
10120,136065.86
10672,294074.2
4573,134637.1
12118,300614.34
7447,124682.055
2171,226967.67
6126,277805.47
2836,171768.28
1457,245213.34
11165,228716.8
5923,218441.62
1813,206829.69
3492,243424.67
1917,328930.1
965,346680.66
15795,152488.5
821,202447.14
4568,179553.19
9078,237613.58
11371,133452.61
5149,193140.02
281,198049.44
1918,238170.31
776,140383.7
210,187562.39
10782,175384.62
9653,178618.7
9372,155411.39
5868,190968.61
6176,140051.5
3969,117727.65
7427,147320.9
8544,431950.62
5219,198813.23
16488,128371.84
5855,220980.02
15920,124561.195
4393,427754.9
5770,154011.48
2900,148231.58
8622,85806.78
11610,267687.62
10969,120574.586
11029,129986.586
6193,306711.7
14087,444889.38
13623,159827.28
16689,184439.58
1027,223548.66
949,150193.75
672,111029.766
13832,130308.37
2471,217082.81
8728,278641.1
7742,218498.84
2698,214084.38
9084,183687.62
6075,255296.42
2874,168356.05
13119,130764.445
5010,216135.98
1284,164873.03
1151,171761.94
5110,318955.16
11386,130618.836
8019,219318.2
2859,133356.7
16110,174059.08
16027,294439.7
14902,173136.86
14301,203416.58
2451,191134.83
13596,131233.47
1464,140226.88
7927,383465.84
9638,212441.25
8009,287123.22
11903,163741.5
9243,116049.57
547,184870.58
5511,130538.56
11247,183167.77
15928,350793.88
3434,223984.42
7614,111464.95
1380,201977.98
2770,137179.2
111,178315.92
5994,132257.62
12341,199946.88
2787,252667.94
14410,276917.28
15983,132216.0
14876,210232.4
653,142787.67
2174,258281.05
2575,340782.03
7976,170048.77
5812,323926.06
13589,355258.66
9122,136848.6
8159,511415.75
8754,304901.12
9321,197448.73
13535,177950.86
2083,164407.3
2689,330544.28
2248,230704.53
11649,155487.69
11045,417997.5
1276,86587.695
5962,142120.14
13012,176194.19
4642,178517.86
179,165352.08
15347,465743.88
3339,158540.28
8166,200785.95
11617,165064.33
52,310998.53
4395,207825.36
2183,212773.25
16045,183920.42
15719,178449.7
9864,199076.03
1903,551490.3
13451,182033.1
3640,173656.16
16551,195202.36
2343,156481.62
10528,196211.67
134,213397.52
13966,341018.3
2366,157646.92
1198,222236.16
12627,98217.664
11623,218882.81
8267,123943.766
56,311038.62
2988,276232.2
8843,256029.61
3043,245375.28
16486,353883.0
1241,167119.8
11180,309443.94
1984,186874.22
7364,140125.36
10769,134448.66
16617,231939.11
9007,336110.2
12953,360707.8
11366,185375.08
16483,222538.9
2326,186878.28
14195,143896.11
3484,217134.48
15257,187820.88
11920,291939.78
1359,174916.7
10353,159557.27
15614,134426.4
15101,263359.78
12755,348551.5
6252,186138.2
7485,199910.8
12603,167581.56
5281,412831.2
10708,162363.1
12563,168319.73
4592,200202.1
3390,449336.84
1986,180752.53
5745,133356.25
14108,193103.84
9693,117270.47
669,122247.28
7320,230375.4
10258,155762.03
507,212166.23
10365,170054.36
9363,194074.55
8736,135052.89
15100,191875.5
13420,133406.08
13248,280649.6
1972,382020.38
9258,237819.2
16455,264489.16
6150,201416.16
6283,183116.69
14979,227464.2
13935,185403.98
4985,167908.12
5393,120822.34
1730,125707.52
14129,204905.33
6254,196795.38
4173,452186.7
4910,266643.72
1297,158215.27
3366,124854.95
6044,343928.56
6259,136874.25
3852,134042.47
8723,209076.38
16109,218464.7
3721,196025.86
13453,281486.78
11962,247730.64
12998,148901.56
6886,195366.06
8200,332676.2
51,249844.33
3930,262997.3
6310,202464.67
6112,202617.9
5135,127377.53
7522,301852.97
9825,244989.53
2411,233280.34
14940,453594.72
15970,160556.23
9894,274200.5
2564,180822.48
7095,225943.52
16754,226467.22
16195,142149.4
1770,236685.23
5363,383816.3
11360,215530.3
13034,345535.75
6542,155153.62
15870,230023.58
217,246182.42
6490,257455.97
6692,342704.28
2235,169806.78
16732,268685.66
11499,198340.45
12617,195757.55
9060,279762.53
12017,148621.22
16750,161637.58
12230,169723.52
2158,174590.14
15184,137712.6
2981,187507.0
10281,199553.34
16596,197034.73
6976,458374.75
14680,159996.25
10618,180314.81
271,236484.95
10817,208431.39
1823,454886.3
9549,135773.42
1201,139040.06
2112,216938.8
2951,180512.33
7183,186383.7
11404,133488.5
5473,285977.62
9232,225534.69
3033,329843.12
11002,165328.47
8299,230839.12
15417,203287.2
15612,214364.69
6168,180103.16
13751,187039.42
764,174340.25
12833,85070.88
2009,74690.25
1005,340383.84
10740,177792.6
15323,254834.3
9884,127615.414
6185,286855.44
2311,157246.58
7538,359296.28
6256,185412.16
619,445939.75
1968,178476.16
10168,128064.8
10762,192514.14
12392,160207.45
8877,318738.47
2441,224020.34
4974,180972.0
12450,181454.4
15837,209090.64
5260,262033.42
6591,159609.08
11688,284644.06
9940,183501.5
12070,190041.33
12876,124317.56
6858,301094.88
2385,213630.86
3596,197106.69
13540,135967.03
2077,139411.78
5654,344939.7
14029,206206.28
16140,109300.26
13303,513772.34
7289,167167.27
15226,162197.64
3330,179915.42
15642,293649.7
16217,354309.4
7330,208786.22
3894,114021.914
6719,195979.7
13013,163497.8
15835,230715.94
10873,375103.38
16379,269858.1
10771,257490.17
13943,166164.52
5139,272099.84
5309,183544.77
14227,404081.06
16292,205662.17
14968,194878.28
13277,218629.94
1731,79206.63
7286,135061.72
7455,193843.75
3250,203428.39
1659,192483.33
15806,257447.45
7491,227741.66
1990,230991.55
7769,347005.88
9694,217817.69
11961,213315.02
4669,227589.45
13826,311344.78
1691,220707.33
3986,124073.87
1407,180421.75
5517,164807.25
8432,184966.28
2214,174700.47
10449,171592.6
2941,180222.34
5944,181233.02
1555,265822.2
6105,183022.45
4453,237438.84
5892,245593.27
5000,292405.94
12995,174656.53
8905,166497.83
11440,143162.3
419,248772.28
4712,148559.84
2094,159306.55
4567,160009.6
10717,186344.81
1248,383820.72
12405,186111.23
8331,398775.25
3113,168904.92
6926,294413.78
6777,390384.38
4060,180431.75
11547,276745.9
15199,148788.12
9282,188140.31
16123,295873.03
14094,187161.88
8770,288219.56
1054,346671.28
11363,198741.36
8756,128314.32
4800,158801.55
7620,100074.91
9101,165472.11
13954,233500.31
13600,438242.16
2893,187982.28
763,221793.88
5347,182985.83
12096,94786.64
16333,215563.2
16432,313749.06
3513,110648.52
13494,228144.3
8690,233697.77
7266,168388.1
3472,165540.83
7021,203806.72
12952,199824.47
2774,193438.56
607,211881.55
6897,204019.9
8220,218528.36
8071,171601.89
7091,283899.6
1805,332192.2
3594,210102.61
13103,250722.48
2203,145511.58
12622,172715.73
13270,222879.27
9461,126401.14
7759,132354.48
4256,204552.81
9093,193918.84
6033,279859.88
7734,187989.56
12368,459288.28
11740,214540.56
9907,182100.05
12398,300904.72
6290,213374.92
2882,235393.0
5091,192483.5
7228,243064.64
5953,365396.4
5707,401069.03
10159,186137.12
7813,212655.7
6463,175395.45
7264,144974.81
5405,186739.22
7543,186013.22
13702,189636.61
5538,241061.45
6762,110864.516
9416,183186.38
10415,331480.7
2139,276482.38
13151,173317.92
10301,204213.94
13273,220694.72
7609,126695.44
4884,174853.64
3438,275691.72
2215,180331.2
1723,144249.47
2340,260567.98
3950,370249.88
7312,221835.0
3602,376261.88
12053,144913.0
16240,186653.31
8301,199688.48
14068,188926.61
6216,404950.28
12910,220927.7
7656,414590.56
7854,203151.48
14636,175616.7
12267,280191.75
11334,440536.75
9326,291415.44
5935,176318.39
16132,150560.14
8318,152761.58
5009,184100.3
3883,225934.81
7565,164427.36
7960,127560.53
16736,181288.75
15284,179348.16
4301,217234.28
4273,408344.72
8436,155270.11
2113,357949.78
8469,266441.5
648,216735.92
7526,223677.77
9656,188669.16
516,162270.11
6849,458202.53
7013,220778.58
13741,335911.2
13281,189204.86
12374,294112.03
11855,448323.25
2759,130234.484
6759,121012.734
1667,149309.66
5138,304106.03
2452,141377.31
13027,95932.79
2493,148598.23
9899,144663.42
8151,183332.56
5349,139133.72
3926,309174.72
6394,287379.94
11720,185028.36
578,214976.03
4001,183788.9
13504,190784.83
14836,363685.84
1741,163360.0
1278,180220.95
11890,204685.4
1803,194616.3
11418,198999.16
13693,207704.27
7321,224489.34
12575,161323.86
6966,221719.86
16613,172992.83
3148,493167.56
8920,164944.95
13984,371574.16
802,251055.88
13893,164590.19
2495,159825.5
1695,158742.25
14995,344569.62
10890,263397.1
5282,277319.12
13487,202258.62
16615,333604.16
4545,381206.88
14032,140770.67
15707,249006.89
13931,191623.31
946,177406.14
11500,568204.06
10220,153048.48
2604,202878.89
10761,402860.8
10982,284436.3
11729,196808.19
8152,128934.44
5323,169886.66
9448,159013.6
14935,144182.84
385,348531.0
7039,300205.3
9366,182885.7
15823,246320.89
8993,186135.95
1282,176015.89
437,184987.66
11011,142446.14
10104,173904.92
16321,165134.11
11188,258840.98
14291,146547.08
7781,188979.05
1203,283729.12
3731,234662.0
9037,373039.25
12937,146082.77
5196,204239.06
1746,172748.0
6345,129329.766
7950,280442.56
11552,200422.72
11950,95369.336
4805,328090.6
9152,297009.44
555,345678.5
6765,139158.83
8515,332742.5
13915,181736.12
16036,172428.72
16625,196164.16
11870,270158.8
3304,149400.94
9636,253690.22
5232,438136.16
8878,210637.19
2756,218135.4
5140,130465.31
375,185756.25
7149,230996.05
16353,278953.78
15742,180140.47
5957,171144.38
12580,169147.42
10409,244053.67
13766,180420.23
7778,200634.36
9028,188313.75
14213,187123.4
12691,220830.78
1658,159015.33
15352,214889.7
10670,207982.16
14260,185873.48
8870,200009.16
12054,163608.25
9386,327222.62
14378,363224.84
