Id,Price
12420,173011.92884401977
8604,189357.97585669026
4854,317420.0684813318
12212,180534.03919435487
12099,357676.88177814294
3882,428897.7414779805
6995,349750.65694443363
10172,216160.48653120827
11672,292274.293120562
12897,284741.89927323215
16097,207507.38464415737
6779,288899.7628591572
11199,200428.9109390327
10816,407235.06661924534
143,411505.10423670785
5399,254258.36032548905
3286,160415.8113323086
13706,180122.77590966178
1935,409277.6645464518
16000,174211.21093574836
2860,238625.46082642957
11407,159459.79464040944
16378,262980.21144343744
12278,167490.24547063574
3842,164549.2369446766
2692,364446.13454998395
7699,196854.19463347044
6825,328235.0252503638
7268,385227.0992598721
1477,408427.0619055672
9887,165316.26866251504
9436,184896.07450102374
3179,211825.63836201376
1350,482616.21164689126
10643,201177.88922235303
5793,255068.0182989413
11494,466747.283384923
4206,196958.49549983203
12419,243835.25055499544
8530,236715.00622745382
5985,148673.0576935191
8908,220293.15152915026
256,128692.16902773325
7234,181253.99984224662
5648,208558.15497205767
3014,232500.58337537613
2184,198220.9757743791
9189,256728.2250282423
14884,208712.7228139377
10333,170533.50829459532
15896,139301.07249784964
13269,150606.57958645228
8603,253695.1216163855
15087,184630.99629039248
4344,198699.71715524382
7981,75199.45777377333
10908,233139.83473724054
6190,167385.5662076243
11742,201673.42954004832
9224,144751.45937678762
14667,201430.70190031163
458,198132.40163997715
2464,351974.5046078987
12320,237363.8333311968
278,179716.47795573308
2912,215140.60549482185
6698,209544.32240078298
4510,128337.13881629196
4183,189670.94361848204
5551,254438.48673062067
12187,174382.62795327636
7948,226378.08787849505
10808,184791.90044617114
12432,179035.35273744332
5356,176702.23085431807
8984,571981.2556476381
9203,185132.9458010833
15412,91012.82273385013
12041,132266.87076448186
7644,318903.61240663676
7071,214398.19823702675
10685,166104.16685253894
6763,211006.42792560082
940,138834.42713368608
14959,206961.4621971346
1338,151493.2882729935
5351,122261.16738746307
6524,184250.28940271758
12516,157041.93861721264
3288,275065.1422274325
3146,236815.82236071382
3954,184052.9313376491
11955,174053.80251455266
1211,230511.2350717777
15668,188803.91344451503
1320,88609.92463296559
9108,172561.47270166397
16482,213094.05709560192
5017,146287.4974252528
8290,187706.92572047017
4304,383034.10329516564
1930,200615.5604079292
12530,175148.68367653288
11295,375876.3597709906
3002,155951.2244096956
15483,180679.0083120323
11525,196843.3313661689
13978,131229.12677697558
4885,172912.89676117228
8325,170258.75981289527
3630,137627.87316853102
9165,178373.62139527957
13945,230330.68075313125
10663,191977.53995006921
14803,181723.24456291323
7621,169289.89137861933
8205,230604.6505980313
10387,203274.10079045792
5457,149375.5033433783
10234,350529.8708636638
6251,174722.07635525026
701,262949.29360547446
7930,170949.43866178216
15028,142702.4300989682
12172,78696.80973844332
5805,194060.10512867675
7411,292138.8310208425
14806,268969.3151337811
7890,163618.45907648135
10440,157668.31920777177
14926,179612.64256270128
5381,155158.21249063563
3800,406703.8991449832
10511,239939.51987919444
9324,234726.58222468913
3313,206274.26146109667
7351,150568.16735730928
8459,184958.34132829806
9957,127409.82697474201
12024,199717.0490928495
4380,231824.89777001776
5042,170115.45521025104
13289,143453.19616139957
13407,405808.8634011617
13258,165650.5195314148
15993,276536.0748325699
12525,190609.0485994498
4062,251266.3005618527
12065,153065.9201704663
8227,184790.76018628146
11333,193309.49799145554
2867,136334.04740512752
3319,257663.91112032006
3523,326473.3672250201
7055,206610.16055534492
14930,176816.87581611998
3444,134081.5321653796
2940,328643.5703212416
6935,360203.5589300278
16116,430990.4325018026
13370,240168.37742467274
6103,223270.72606400686
7446,168309.82286691255
1859,173057.09990666504
4079,185235.6641642088
3228,164865.19454351222
9665,173217.48323067452
15957,377374.6519474746
11533,146323.24168452117
2314,129188.0625015705
4096,198149.27455229312
13437,189116.84494593178
5980,220210.34065738524
2008,194944.81364475712
6754,193922.80232393608
4129,162549.16220300476
14557,297961.2474532616
7096,332847.7732516776
14297,260291.80594121205
3967,227273.42030058563
16485,125899.14002407125
13075,306813.5934142295
14289,195975.4734052233
10988,160257.26716405657
3230,149859.31442544915
13250,183077.54887833
2559,207390.5165354765
7739,364667.1260451729
7213,193303.96476724435
6639,223345.14594349547
3164,298359.94772346306
15207,162892.114729652
5113,185354.97923966605
3929,147040.9720387336
14493,235592.4926744875
11110,175214.36167150483
2033,203256.66626208197
16057,206046.4719018815
16709,215707.05324490147
14313,146105.72358647207
1028,309460.29261754855
7187,97409.86224895193
3738,280791.4122248377
9869,322859.9248890008
12644,191171.22749311777
3686,121548.87695798502
9196,277792.0908606317
12326,211188.27400145377
4936,177310.29512597967
13314,175148.09999761998
9857,342686.7304224883
519,197680.67067589797
8410,178779.0090304657
1720,183619.12460209185
10341,227847.1020588312
14415,186814.71781750862
10613,289327.98908911744
8027,214653.43788125596
15539,264899.02894911054
7431,268537.6418091688
1370,149077.96423863297
12708,143619.55698085416
2250,229969.14775789366
14758,138681.61805588615
8525,332911.524041813
1538,260759.922857871
1142,165228.5236103254
1152,252931.43335933943
9802,183736.73446118183
3331,330823.065686144
15203,179782.07964521745
4247,174005.70108747124
1976,382219.04360998765
2346,199121.44142655013
10078,246486.32026106826
1938,202197.76891449504
7819,180591.52803453244
2168,232845.04059096362
15634,218933.0015949773
8465,229403.95092368074
9313,160041.2650503704
6539,136328.92993037647
6325,110960.23600538868
13442,273852.7201455342
9967,178323.53665617757
7893,229607.20867174887
2861,211675.98606904442
11031,290297.3115694362
15073,136415.75168618414
13837,170906.10937066338
2524,256263.86579841917
8617,201318.70370985547
13513,165931.50390831384
3081,329616.39108011936
10675,342305.55926794396
1907,82903.05721678618
4872,251420.64161157366
16274,407780.80981632374
11837,242430.68413402204
16577,225360.00652883144
5231,292768.81834748085
11315,186616.71568581447
273,203274.10079045792
8363,249767.1108552427
4255,212523.11513003186
16330,224629.82141596053
11528,186444.33548944138
14799,260764.0666246585
1611,275568.77987843344
9234,181320.89195184506
1633,110062.72840244438
6791,217096.149672742
11567,411604.81888074067
3070,217309.14146369984
12094,236769.4218469967
14335,297069.7789236494
137,158772.1557186148
7182,165398.4697301304
11718,171872.52199476058
5194,96549.87658148556
97,353031.55994263943
5118,422873.0122589022
13920,233330.96570004988
9952,192359.85099576236
15337,213228.9612793078
10243,221821.80021890913
4048,426049.4970330569
171,161785.66424249436
11378,170971.81559122854
14190,171209.32639814293
15265,141780.3067462338
2740,123303.41200172031
5573,314680.9669539858
4481,194526.6326250494
2631,154202.1811065366
4984,243711.32950202393
16466,168554.1001403202
16716,121052.72936338192
15325,186343.75560969976
10115,171552.24119646783
117,515298.8601163188
5476,105054.842264511
11757,182509.33771835768
12359,121761.09091571375
15546,184919.8241664112
8133,165758.78907598834
9018,376253.68971387827
2075,168735.78882282315
11170,309052.9810612328
15733,202162.82954158695
9280,154642.65079080197
10734,327012.6673391124
14071,157839.62298773584
7373,229721.6473504438
14736,178987.37081131112
3458,114548.89124851348
6183,173368.84247967246
7825,209522.30536296597
16775,173052.8032852162
5717,180751.56009904406
12397,145332.45578364158
8189,482546.81337090256
4423,207082.5543329705
3994,137169.39234457712
10342,196717.68142179158
10051,184852.70665618332
9453,141466.59980932233
12593,464799.2235443228
1274,92461.45722297938
6933,326898.7953425118
1761,153201.06835746337
7157,382608.0629639859
15169,157296.4904502072
6792,332193.68770648795
13830,179976.57918807305
7240,216945.06811237053
3051,255449.0716512463
6550,121483.34901278991
4603,216175.01698659585
5729,169344.7679341278
13473,327203.47187887644
15104,147269.27249874265
6599,412137.5164470043
2216,252746.43175325685
8721,311487.42262485495
3645,196918.5422404302
8664,212422.84388944233
11001,203975.94030674838
753,167523.80684704412
8129,223657.0596761344
15235,185190.29596558053
3359,220787.61830252668
10424,220193.56236349104
10226,208097.1678622349
9252,196740.2279510356
3008,241626.1733413689
5849,173236.46614411758
8494,175040.41537637077
6764,235735.49961797555
12445,315877.39625336207
11716,181235.47879891127
4508,121183.95163920059
5669,194323.81419281152
11427,99367.84244932067
11065,187504.20833044974
8910,234226.44966154502
16401,249275.47009363276
11913,157311.71522228303
6221,189683.77040775085
10839,192427.78969043837
2809,205937.07526835732
13311,161686.764057061
6866,190603.23815683997
6019,187332.09561980685
3024,158547.8681446871
1391,250839.7988742557
15904,197335.85522403906
15858,273877.90056216565
9911,254738.35907473238
16579,196839.9090032133
4394,261922.12743810244
1468,474978.0792639234
12965,161352.02455398213
2249,185487.28045924002
14384,152908.50685364904
13040,123510.53607058784
8872,141762.05149298158
12864,243270.76583936665
15712,163852.21526280986
14049,190014.84252093363
1840,117530.68923479482
12019,169316.163297112
8948,163890.46444522968
15154,208246.36185831207
6943,144649.25926254192
12564,378771.1615790151
12766,178563.86808129938
7255,217848.46924650457
7962,156125.5071125291
709,134746.36009377858
4634,154578.14162836722
889,223899.31709571698
4774,125326.92515488979
13890,162849.41024476016
15431,155819.6403054951
8726,361496.6838985432
10373,139736.26965667776
6413,201310.5295034612
9761,138367.99425732714
15864,171311.58046408798
6147,142586.39372263214
3384,208884.59022016422
320,283139.0067753241
8006,173260.48926810455
14395,168713.71066520526
14976,96994.32580747484
12185,217555.6804385156
4779,130806.74072766295
8551,164937.72093659872
9025,309214.54304976977
10616,222739.53603435546
7475,116514.07290174878
6341,335241.3190372643
14163,143648.32416417205
2211,181136.5522914038
10532,269380.93795612804
14338,139767.68222864514
831,176715.73579531035
3382,158108.89064025512
9209,276500.4781055957
7188,226230.87656445286
7197,215815.75325190407
11270,171227.78253777532
15918,95598.87965577834
6937,470215.4722701639
6178,182101.8299528129
10668,117319.44559751461
1413,279734.26575542905
6884,356633.641396185
8266,200293.3087064918
14019,208339.53796561624
16764,147986.53309095386
15306,163477.67254697825
3740,215819.07697827028
5298,181603.4761858456
8319,183895.34706208293
4229,178465.33347096422
13429,210588.75810695052
1753,438250.39877627837
860,268744.6240798258
14219,151418.26571415126
12113,197993.94096943818
11309,124246.4260742605
9930,197335.4956944278
10570,199073.77612459872
2839,150949.6502921977
6699,144981.07858535045
16647,125019.73527315949
5325,239360.20548665835
13733,182567.8157332955
7818,330906.1084410689
12505,215452.56323142792
9489,190682.10338161013
10106,192820.74602815497
7864,211692.44493184958
5134,292969.1327866949
11859,153175.039449026
7440,342023.3566771153
1525,324386.5334441719
7339,183122.95635912093
8,376916.3732937004
3248,122085.73980663913
8995,220446.37818035734
15178,67547.66709157829
8594,166484.82414712422
15770,224636.90821315735
15859,345007.4253000846
1735,326541.4882246379
11410,490338.67548392876
16397,160969.3127656071
3572,144971.98968034508
5501,113320.87947535737
969,177763.2997893743
6977,417333.6246805514
1233,196980.23785154827
4258,183711.69348959107
90,414974.4523013849
16650,177233.79996115042
197,107696.92039552337
12514,245325.1492194807
4367,176899.57250867577
3199,208127.39877730588
5600,203972.09774931095
11641,191476.5104830379
14609,118960.28442290892
12775,152314.39274316042
14240,181997.52340982293
7933,181811.26248561227
6945,331356.05264725065
14006,197665.44716230253
6320,246181.4315465128
12061,180640.22174018572
16369,213413.2356438441
16354,375827.98020459194
3970,312222.1646880922
1048,202660.32268839702
3639,221821.80021890913
14448,240603.98262972786
2812,433559.93250337534
3932,154163.75879539564
14875,318040.55724039674
8883,113538.80348084035
7622,272009.55514816416
7252,123754.58756760987
9751,176611.60439852244
2378,200579.71657542093
6816,255317.45230492283
15358,178975.32062748395
7843,164202.505906112
10448,399073.86514985166
7840,315372.17996796063
8880,233283.34656666394
12551,346483.0037115183
15470,192914.65246243638
16207,192569.3191271951
12123,125582.82137904516
15247,391125.8940784175
7481,214904.6549828643
16171,386248.8009577792
7461,305614.54090041184
902,252596.06042202716
13094,159057.70876390746
11584,238362.23343393934
4462,201313.918408601
15576,145293.16663996642
16606,245607.9144052514
5427,311424.0215879309
7725,145267.0000877924
5409,169215.9092560991
12579,127450.13603533185
12013,249709.20518457872
11321,185355.9509221812
9932,142436.61553101384
591,144960.3770512384
10357,200838.97287287994
3336,240051.89661453367
13,187406.1793073294
4809,205497.00339392608
7555,200886.8561445066
15172,353245.9619191701
6989,195630.66875382932
4707,178977.72495498366
2046,244380.46094154622
6495,91497.72461366048
3873,182244.05347018153
7061,202660.32268839702
12112,208737.76980553108
8917,260158.1676495437
7735,145603.33262573875
16442,221821.80021890913
4244,172706.27971073118
3747,227406.06183708154
11086,194980.25439392115
10080,208744.93598144446
15057,270780.80191937956
1331,181668.82133150534
8891,156315.99524552244
13411,230718.7331576748
16730,231485.91712125187
2267,192050.18848016643
3022,189437.75702341928
11190,221821.80021890913
11857,185339.44819187454
9318,173187.51334606344
16512,176758.3410636292
2053,193006.7662716304
13707,130644.09107875494
12143,160311.62368027566
14080,162758.33959007243
6130,180869.1296214448
7936,79802.42527524546
10101,167695.71718316068
5663,191108.14187344277
14811,145313.19953748665
1366,192526.39063802798
908,205347.3122735937
2953,124724.38364438529
14629,152955.32911402377
15096,370195.2470103755
2115,194966.6215667487
11770,166978.55435676035
12701,185614.01622925833
14584,133478.4254710531
1893,437940.0604951665
9501,497966.4315358654
2138,153250.82855609577
9346,200449.02685720028
15960,419991.8367359669
8230,163506.61470784122
13843,203415.2969590794
13810,255145.80711318363
15650,185124.02139830735
9974,139084.1378028636
12200,200216.90687891972
538,216279.23669267303
5334,209412.43324338066
14823,118340.22596157865
4817,169229.2392558403
9041,222695.24571769976
4359,264395.5566733437
4852,241333.42457708897
10141,136070.91926996456
1503,207695.44109062533
16256,434537.72526197374
683,109334.13517507914
14382,177174.75523090805
7248,218369.02653992758
1200,178708.03321666064
3563,198715.27558084665
3681,404064.74393061746
3053,254266.06572775403
4099,215568.9561074687
807,115946.03604187683
4658,324104.0909162177
3535,171194.83722480029
12548,150243.40802094017
10488,205932.05437349988
5851,169795.88450408232
13736,174752.11243781447
875,161717.44504775997
14449,153632.48604148973
3958,353745.56067573745
10727,185828.6948804463
11296,139382.62941112305
13646,274067.3421218324
9599,209587.78987220995
7135,320790.50005217263
5943,326338.70300279575
2695,261120.46783866663
6766,222779.8027945641
5630,174926.62312386188
13586,186018.85009090902
3507,448392.6659636643
10014,142375.82959504248
459,281204.0669270081
3582,228834.16814859377
8560,284024.60137341206
3372,179572.93916125275
13109,251652.62747046564
8160,223498.7244597757
10706,249831.93744849408
9104,314645.44910820236
2870,207177.2056976871
13712,183867.70455125827
13924,132045.55489945348
798,243071.61626463407
9750,438869.8505940279
16248,386342.0504566907
3170,182132.67016907933
12700,249173.15642667474
10601,128788.4985615928
514,219516.27003869347
4010,293069.6048304176
8124,154685.79618397853
10800,176534.3575495991
13628,196918.08026053253
11637,138357.83488646374
781,184753.54884911227
16156,188573.3135507597
12618,257827.36439150435
9766,169491.28939290304
15987,264585.2363798305
11051,345950.3910889528
7673,218133.46420315237
1245,437525.49295172404
2443,150561.06134524386
7413,101357.91421791218
310,139651.6606612704
10921,227255.34724716112
8709,94308.18947263194
12404,320436.1630801922
14986,208917.84629735432
10714,325897.0966384191
14286,216335.83305573123
13828,333811.114473275
8926,429991.34179041506
12233,181162.69359223885
3913,206668.60170988698
5221,211180.03875560884
14965,86435.87349867237
862,196413.88910687852
13907,140209.5590763309
5418,191429.2861600918
2045,183568.88450414658
13321,187272.51747069572
2762,223333.11817734138
13888,190517.28070921532
14962,133329.67748724093
13305,369775.2594604443
8487,273545.32970136584
7146,159428.62843892112
1134,183331.91940721497
15092,346381.4751764516
13760,245888.34504324745
11958,433392.2237675429
3177,178960.98655180124
11350,194285.35079929268
1524,114826.08117837546
5527,262862.76048833673
2872,197691.6856071031
8602,367387.0464009314
3067,338255.1805434185
10435,206501.041630259
11222,216350.9254458492
8700,144544.77898356444
10961,200140.62672335026
14305,190755.97409501785
8362,296655.70514430356
4979,162944.18857322526
7180,301083.1269625401
5763,104390.92119606462
2192,229670.82038925565
13581,190693.12998830006
10720,165603.18859945406
1358,249508.65876389694
13366,333358.83919392317
13539,414921.2748317499
12849,193245.31844966632
6794,171258.74389269968
525,439094.161536747
12223,335435.01047168847
16271,132005.93115179022
5818,126037.46017930692
16588,255176.44997284556
8981,127879.27850195371
16476,130542.4264752767
14663,199047.08265145283
3,144363.48637848982
6615,132232.34786155078
12215,279556.9362234667
304,249193.0386656028
13634,295822.89843156526
9208,175123.73996512193
2175,163143.4042348506
250,203524.08390134104
6045,183142.37372612636
10516,158419.7865679722
1852,505385.57327143813
1573,218706.48724607346
15079,178492.36630358317
5500,171669.16719634423
15775,161956.9792567597
3198,163542.6733210085
6718,209893.53765991793
4149,188714.93715837583
9627,254143.41773579258
7595,267147.7075507148
4538,186435.7952777745
3555,213504.6793133465
10483,408289.8760833961
8834,163426.68754207832
16412,181836.48214525965
6449,179886.0577435195
2767,187150.81473713342
11498,169893.74829812237
16472,142669.58830873406
178,315265.4870638479
10948,186697.38416676025
13313,309445.5027641415
8065,142245.78723399714
102,158159.1383802354
14428,145377.98844454263
11973,116994.0895671571
6663,196812.55908462513
15989,137253.77489579076
10955,407512.07189313596
11772,146170.26345389444
11364,234601.6288226949
7082,176339.84554108838
7749,545370.0194563386
6428,132201.04870501813
6869,96035.7303637064
295,178297.08400335006
12266,262876.34859533975
11129,195305.45246750867
826,349783.0855866051
3262,235003.7072143226
15641,328091.4021243055
1662,451818.2536887328
10926,218185.35246401682
10232,232382.08485813334
6376,181074.81393228535
7817,174890.44776985544
354,202284.6266480241
10076,192200.25339227216
11379,335973.7381494716
10184,146163.4949305991
4696,423795.59167726006
13562,507450.2052028131
5436,186697.76813329294
13196,111440.06835712677
14939,370919.3610224029
14004,198326.20419491766
5916,182839.3334280576
7229,183527.19845082678
9143,155351.94395891484
3440,207493.51135804362
319,172573.49510828534
11683,228045.92971733984
12647,237533.80776662464
12788,146936.7815487274
13662,246120.1788027334
423,270960.8934163297
5222,198675.11005004967
9242,214531.13180479285
2641,159793.53503545898
4855,175328.91729245134
5360,195030.30784290016
9799,169697.43859684357
5526,242208.87565322508
10309,149730.1385011654
2144,389037.8164992949
7191,190485.4034382778
6732,157151.72795024767
14789,152561.38236762676
13525,149854.40873420596
4066,312913.5728325307
16422,209628.28469002878
14890,210734.409969028
2922,226534.78998344316
3601,116731.44820635076
13416,120888.05244269069
14363,180998.6771366569
9496,270469.39642008214
7115,277256.7939324391
8615,170985.59718143826
5218,76898.32596569041
9493,203976.50529868543
10623,181450.2654428596
2272,159874.0370622292
3352,316540.92708737147
84,173839.2516187265
8086,131420.69262630685
2595,224717.20197804467
3531,146758.9242983532
7460,341373.6160916319
9214,259059.45055054376
2790,235474.35597953066
10548,241644.64810610632
9218,178979.6816632594
7435,178340.83194187566
15780,191922.59133782517
7640,211054.29442627283
6223,180793.35284660934
3425,115978.07268526188
10582,152693.84334774976
702,249343.7690407204
2111,179958.95237562963
11730,190776.29395945478
9865,247914.26537715032
16478,329087.80413299747
1885,223215.40162321783
3956,400758.02181132196
16735,111119.02339869016
15264,199494.43574684064
15971,172421.862088475
5584,209940.76837889123
15242,195640.1210785565
14358,190915.65780275926
11300,240358.75527048702
5446,171258.74389269968
3934,178076.3530824583
6610,169863.27009143296
10164,352527.2584330949
4646,194742.52106673352
13304,185827.94874980135
1985,202991.08466402395
4746,138653.286570123
7963,210142.02432744458
14083,269065.9570269047
13140,301088.86278444825
15023,280452.20751104224
13093,227023.81691439913
7160,183640.9965840862
7407,198215.9515627628
16056,182508.33895896882
751,503812.7033625664
6179,73553.64883600918
9137,316866.78752086445
10992,262363.5545096278
5744,500460.5250973113
10884,172352.61420336986
12858,277188.18223215017
13005,295449.2069130283
16714,187487.67221221657
1419,252596.97583817007
6064,207360.4214107746
3771,203235.03162274478
5945,475276.46274608513
8453,71988.0021241914
3806,164405.26772094963
16748,255972.9953841991
11380,225277.1789585083
3107,199522.1102312558
12003,206961.4621971346
14567,222959.07884284138
1079,192220.93774228482
11705,143156.2969761343
7814,198485.1170847772
10174,178932.08369400515
5514,230413.78332587326
5265,242964.8538678105
10520,387079.28719951387
13195,216669.09419000376
14601,416591.17822078697
6012,201508.28612675375
13079,165038.38568950116
9009,132320.97623387462
3122,185500.99285106402
5470,249639.92223190313
4840,169078.28321718355
6270,251433.1225829061
9158,98994.34870453448
10120,155437.7219644127
10672,310705.1753502561
4573,136641.67144777035
12118,304026.74018966424
7447,124672.72320288594
2171,200465.53689813433
6126,272214.51305006637
2836,170900.32231484645
1457,247971.39545176615
11165,223750.88815901786
5923,212169.59457396227
1813,209448.08679723935
3492,261173.9268535227
1917,330449.08862760174
965,396265.0089061541
15795,153520.3964827526
821,202879.9565011271
4568,179062.2105387262
9078,230523.95142649318
11371,132799.80184049477
5149,191785.90822070223
281,203653.50658724603
1918,244379.47046747195
776,137072.89976413414
210,190854.49648405443
10782,177849.21688528793
9653,183393.20006308606
9372,154839.5439490685
5868,170618.55500476237
6176,132770.37982243433
3969,123428.3465943964
7427,159785.7945063268
8544,433804.5009896279
5219,208665.10575862843
16488,131969.9304254025
5855,220828.2640778979
15920,124996.70736430037
4393,406704.06184358185
5770,155414.6312131117
2900,151298.5055953167
8622,85497.85675306049
11610,263322.571570105
10969,119378.24056037709
11029,144616.47574522605
6193,294747.60196538613
14087,448117.02726074785
13623,159304.3497512192
16689,177167.43390662456
1027,218237.33651923126
949,150040.38912760344
672,118701.83592239607
13832,136509.82659802714
2471,212962.23201537988
8728,286299.2235808466
7742,215216.98524471265
2698,211029.6931597181
9084,170478.82317997163
6075,258518.03050214902
2874,176595.0661087558
13119,131698.50736385953
5010,204546.76459988055
1284,160914.86438786233
1151,173418.24120231712
5110,424996.36699178925
11386,155897.49302164794
8019,198163.94488909064
2859,132628.15535442543
16110,173282.33822196632
16027,294048.4909911393
14902,174677.77785341121
14301,212845.3407943001
2451,189297.7279227288
13596,134176.67348788623
1464,132872.524192788
7927,386368.8953483388
9638,252208.16314262402
8009,274117.7607712741
11903,161933.45766870634
9243,117430.1097512484
547,181070.54924528967
5511,145278.15064134434
11247,186435.84075896002
15928,340371.7202783828
3434,231405.31179162176
7614,115614.77762865393
1380,190612.7898421694
2770,141223.6080420884
111,171258.74389269968
5994,137696.1176995704
12341,203441.31480407115
2787,267151.83418663684
14410,308133.78414166503
15983,129255.25009118303
14876,199370.44628912525
653,146526.25440666932
2174,259360.04916295866
2575,340056.7848481783
7976,174928.37515774224
5812,323121.33267183293
13589,273324.95998760784
9122,134292.186996341
8159,489266.6556413455
8754,296349.774918623
9321,219918.9794028903
13535,145588.19843933632
2083,167772.88451243506
2689,371296.15108266164
2248,230182.50020074024
11649,153047.56003465035
11045,298417.68534272525
1276,94261.3107321372
5962,138301.20456761253
13012,183274.9213370153
4642,168846.95816162368
179,160784.856992858
15347,458748.7139574489
